year,Region,Region_Desc,Management_Area,Number_Fish,Landed_Weight_lbs,Species_Code,Species_Name
1991,4,Westward Region,M,530597,3675416,430,coho_salmon
1991,4,Westward Region,M,10600845,33328254,440,pink_salmon
1991,4,Westward Region,M,1765052,11381296,450,chum_salmon
1992,1,Southeastern Region,A,27892,405534,410,chinook_salmon
1992,1,Southeastern Region,A,798272,5107757,420,sockeye_salmon
1992,1,Southeastern Region,A,1198910,10033915,430,coho_salmon
1992,1,Southeastern Region,A,4935152,16197605,440,pink_salmon
1992,1,Southeastern Region,A,880130,6940404,450,chum_salmon
1992,1,Southeastern Region,B,66770,1148279,410,chinook_salmon
1992,1,Southeastern Region,B,1531726,8973922,420,sockeye_salmon
1992,1,Southeastern Region,B,838473,6429732,430,coho_salmon
1992,1,Southeastern Region,B,18301686,60745394,440,pink_salmon
1992,1,Southeastern Region,B,1943122,16467725,450,chum_salmon
1992,1,Southeastern Region,C,25845,394708,410,chinook_salmon
1992,1,Southeastern Region,C,303599,1909808,420,sockeye_salmon
1992,1,Southeastern Region,C,533185,4267511,430,coho_salmon
1992,1,Southeastern Region,C,8202467,27025759,440,pink_salmon
1992,1,Southeastern Region,C,684959,5649984,450,chum_salmon
1992,1,Southeastern Region,D,105305,1824303,410,chinook_salmon
1992,1,Southeastern Region,D,31528,166897,420,sockeye_salmon
1992,1,Southeastern Region,D,1123467,7704902,430,coho_salmon
1992,1,Southeastern Region,D,3455995,11224883,440,pink_salmon
1992,1,Southeastern Region,D,1427780,10451304,450,chum_salmon
1992,2,Central Region,E,41306,1022699,410,chinook_salmon
1992,2,Central Region,E,1771612,10597970,420,sockeye_salmon
1992,2,Central Region,E,619572,5367406,430,coho_salmon
1992,2,Central Region,E,8637116,29365291,440,pink_salmon
1992,2,Central Region,E,334376,2600489,450,chum_salmon
1992,2,Central Region,H,20188,455095,410,chinook_salmon
1992,2,Central Region,H,9300882,60876578,420,sockeye_salmon
1992,2,Central Region,H,473757,3052144,430,coho_salmon
1992,2,Central Region,H,1175961,4215343,440,pink_salmon
1992,2,Central Region,H,297694,2054408,450,chum_salmon
1992,2,Central Region,T,68767,1149351,410,chinook_salmon
1992,2,Central Region,T,31879676,182538273,420,sockeye_salmon
1992,2,Central Region,T,191532,1342603,430,coho_salmon
1992,2,Central Region,T,499538,1809621,440,pink_salmon
1992,2,Central Region,T,920624,5836899,450,chum_salmon
1992,3,A-Y-K Region,W,67978,911598,410,chinook_salmon
1992,3,A-Y-K Region,W,193230,1359070,420,sockeye_salmon
1992,3,A-Y-K Region,W,782493,5716203,430,coho_salmon
1992,3,A-Y-K Region,W,86294,338362,440,pink_salmon
1992,3,A-Y-K Region,W,448073,3048793,450,chum_salmon
1992,3,A-Y-K Region,X,204,2714,410,chinook_salmon
1992,3,A-Y-K Region,X,289187,2397302,450,chum_salmon
1992,3,A-Y-K Region,Y,115867,2485004,410,chinook_salmon
1992,3,A-Y-K Region,Y,327272,2265946,450,chum_salmon
1992,3,A-Y-K Region,Z,,57571,410,chinook_salmon
1992,3,A-Y-K Region,Z,,2251,420,sockeye_salmon
1992,3,A-Y-K Region,Z,105453,820468,430,coho_salmon
1992,3,A-Y-K Region,Z,,18230,440,pink_salmon
1992,3,A-Y-K Region,Z,83394,595345,450,chum_salmon
1992,4,Westward Region,F,,1147,420,sockeye_salmon
1992,4,Westward Region,F,,265,430,coho_salmon
1992,4,Westward Region,F,,27258,440,pink_salmon
1992,4,Westward Region,F,,2042,450,chum_salmon
1992,4,Westward Region,K,24299,347817,410,chinook_salmon
1992,4,Westward Region,K,4166762,23679347,420,sockeye_salmon
1992,4,Westward Region,K,280085,2292342,430,coho_salmon
1992,4,Westward Region,K,3310639,12403961,440,pink_salmon
1992,4,Westward Region,K,679540,4928204,450,chum_salmon
1992,4,Westward Region,L,10830,138082,410,chinook_salmon
1992,4,Westward Region,L,1265026,8292576,420,sockeye_salmon
1992,4,Westward Region,L,310942,2362683,430,coho_salmon
1992,4,Westward Region,L,1553959,5798623,440,pink_salmon
1992,4,Westward Region,L,222118,1592186,450,chum_salmon
1992,4,Westward Region,M,21077,351234,410,chinook_salmon
1992,4,Westward Region,M,7017468,39624509,420,sockeye_salmon
1992,4,Westward Region,M,621761,4316323,430,coho_salmon
1992,4,Westward Region,M,10266124,34257088,440,pink_salmon
1992,4,Westward Region,M,1653183,11120967,450,chum_salmon
1993,1,Southeastern Region,A,39804,567657,410,chinook_salmon
1993,1,Southeastern Region,A,780060,4727844,420,sockeye_salmon
1993,1,Southeastern Region,A,1167992,7262370,430,coho_salmon
1993,1,Southeastern Region,A,8909350,25250722,440,pink_salmon
1993,1,Southeastern Region,A,1123664,7855956,450,chum_salmon
1993,1,Southeastern Region,B,76363,1323293,410,chinook_salmon
1993,1,Southeastern Region,B,1947191,11324268,420,sockeye_salmon
1993,1,Southeastern Region,B,907816,5590068,430,coho_salmon
1993,1,Southeastern Region,B,33007409,99491250,440,pink_salmon
1993,1,Southeastern Region,B,2661595,20399901,450,chum_salmon
1993,1,Southeastern Region,C,27805,443878,410,chinook_salmon
1993,1,Southeastern Region,C,393420,2319519,420,sockeye_salmon
1993,1,Southeastern Region,C,458131,3243763,430,coho_salmon
1993,1,Southeastern Region,C,9796277,29237254,440,pink_salmon
1993,1,Southeastern Region,C,565409,4156864,450,chum_salmon
1993,1,Southeastern Region,D,151726,2420130,410,chinook_salmon
1993,1,Southeastern Region,D,66087,314843,420,sockeye_salmon
1993,1,Southeastern Region,D,1130886,6343950,430,coho_salmon
1993,1,Southeastern Region,D,5256838,15610335,440,pink_salmon
1993,1,Southeastern Region,D,3527887,23114178,450,chum_salmon
1993,2,Central Region,E,32005,675165,410,chinook_salmon
1993,2,Central Region,E,1851133,10590103,420,sockeye_salmon
1993,2,Central Region,E,445612,3446599,430,coho_salmon
1993,2,Central Region,E,5761097,16480086,440,pink_salmon
1993,2,Central Region,E,1186365,7464383,450,chum_salmon
1993,2,Central Region,H,21051,544895,410,chinook_salmon
1993,2,Central Region,H,4983433,28973799,420,sockeye_salmon
1993,2,Central Region,H,313776,1844652,430,coho_salmon
1993,2,Central Region,H,558273,1599467,440,pink_salmon
1993,2,Central Region,H,139318,798524,450,chum_salmon
1993,2,Central Region,T,85860,1487869,410,chinook_salmon
1993,2,Central Region,T,40462551,243526885,420,sockeye_salmon
1993,2,Central Region,T,72729,502018,430,coho_salmon
1993,2,Central Region,T,413,1394,440,pink_salmon
1993,2,Central Region,T,838382,5394281,450,chum_salmon
1993,3,A-Y-K Region,W,29151,403849,410,chinook_salmon
1993,3,A-Y-K Region,W,171885,1225657,420,sockeye_salmon
1993,3,A-Y-K Region,W,694582,4601520,430,coho_salmon
1993,3,A-Y-K Region,W,80,264,440,pink_salmon
1993,3,A-Y-K Region,W,103283,668585,450,chum_salmon
1993,3,A-Y-K Region,X,55,967,410,chinook_salmon
1993,3,A-Y-K Region,X,71071,602808,450,chum_salmon
1993,3,A-Y-K Region,Y,91541,1870298,410,chinook_salmon
1993,3,A-Y-K Region,Y,95733,627348,450,chum_salmon
1993,3,A-Y-K Region,Z,8972,151504,410,chinook_salmon
1993,3,A-Y-K Region,Z,284,2113,420,sockeye_salmon
1993,3,A-Y-K Region,Z,43291,287841,430,coho_salmon
1993,3,A-Y-K Region,Z,,425206,440,pink_salmon
1993,3,A-Y-K Region,Z,54448,353393,450,chum_salmon
1993,4,Westward Region,F,,95,420,sockeye_salmon
1993,4,Westward Region,F,,20,430,coho_salmon
1993,4,Westward Region,F,,365,440,pink_salmon
1993,4,Westward Region,F,,2689,450,chum_salmon
1993,4,Westward Region,K,41029,496917,410,chinook_salmon
1993,4,Westward Region,K,4377523,22450244,420,sockeye_salmon
1993,4,Westward Region,K,313467,2105176,430,coho_salmon
1993,4,Westward Region,K,34019390,106410222,440,pink_salmon
1993,4,Westward Region,K,588328,3523182,450,chum_salmon
1993,4,Westward Region,L,19501,234188,410,chinook_salmon
1993,4,Westward Region,L,1691907,10228401,420,sockeye_salmon
1993,4,Westward Region,L,229103,1459220,430,coho_salmon
1993,4,Westward Region,L,1646551,5308258,440,pink_salmon
1993,4,Westward Region,L,122303,735747,450,chum_salmon
1993,4,Westward Region,M,37668,654404,410,chinook_salmon
1993,4,Westward Region,M,7549197,42708249,420,sockeye_salmon
1993,4,Westward Region,M,279632,1804589,430,coho_salmon
1993,4,Westward Region,M,9930451,33338670,440,pink_salmon
1993,4,Westward Region,M,1181367,7412569,450,chum_salmon
1994,1,Southeastern Region,A,38323,545681,410,chinook_salmon
1994,1,Southeastern Region,A,571341,3543712,420,sockeye_salmon
1994,1,Southeastern Region,A,1880068,15592608,430,coho_salmon
1994,1,Southeastern Region,A,13661636,40609587,440,pink_salmon
1994,1,Southeastern Region,A,1819907,13673010,450,chum_salmon
1994,1,Southeastern Region,B,40449,698453,410,chinook_salmon
1994,1,Southeastern Region,B,1383835,8109962,420,sockeye_salmon
1994,1,Southeastern Region,B,1167769,8113917,430,coho_salmon
1994,1,Southeastern Region,B,19746454,59967096,440,pink_salmon
1994,1,Southeastern Region,B,3146615,25462400,450,chum_salmon
1994,1,Southeastern Region,C,20452,314656,410,chinook_salmon
1994,1,Southeastern Region,C,371052,2305147,420,sockeye_salmon
1994,1,Southeastern Region,C,781370,5809004,430,coho_salmon
1994,1,Southeastern Region,C,16718148,50433669,440,pink_salmon
1994,1,Southeastern Region,C,646868,5114167,450,chum_salmon
1994,1,Southeastern Region,D,115383,1899999,410,chinook_salmon
1994,1,Southeastern Region,D,66257,309785,420,sockeye_salmon
1994,1,Southeastern Region,D,1847811,13492132,430,coho_salmon
1994,1,Southeastern Region,D,7146473,21964080,440,pink_salmon
1994,1,Southeastern Region,D,4750176,34782885,450,chum_salmon
1994,2,Central Region,E,49326,1094187,410,chinook_salmon
1994,2,Central Region,E,1515320,8701484,420,sockeye_salmon
1994,2,Central Region,E,1058175,10338118,430,coho_salmon
1994,2,Central Region,E,36886301,115059093,440,pink_salmon
1994,2,Central Region,E,1058227,8976852,450,chum_salmon
1994,2,Central Region,H,21195,648752,410,chinook_salmon
1994,2,Central Region,H,3675867,20774794,420,sockeye_salmon
1994,2,Central Region,H,594265,4250492,430,coho_salmon
1994,2,Central Region,H,2171602,6985351,440,pink_salmon
1994,2,Central Region,H,309170,2141787,450,chum_salmon
1994,2,Central Region,T,140910,2542423,410,chinook_salmon
1994,2,Central Region,T,35224050,195528391,420,sockeye_salmon
1994,2,Central Region,T,175240,1437486,430,coho_salmon
1994,2,Central Region,T,89907,339610,440,pink_salmon
1994,2,Central Region,T,895032,5587840,450,chum_salmon
1994,3,A-Y-K Region,W,29195,455869,410,chinook_salmon
1994,3,A-Y-K Region,W,193730,1333213,420,sockeye_salmon
1994,3,A-Y-K Region,W,863986,6553216,430,coho_salmon
1994,3,A-Y-K Region,W,85089,308777,440,pink_salmon
1994,3,A-Y-K Region,W,372530,2442164,450,chum_salmon
1994,3,A-Y-K Region,X,4,73,410,chinook_salmon
1994,3,A-Y-K Region,X,149452,1166484,450,chum_salmon
1994,3,A-Y-K Region,Y,108124,2189473,410,chinook_salmon
1994,3,A-Y-K Region,Y,62110,383729,450,chum_salmon
1994,3,A-Y-K Region,Z,5285,98492,410,chinook_salmon
1994,3,A-Y-K Region,Z,80,525,420,sockeye_salmon
1994,3,A-Y-K Region,Z,102152,770978,430,coho_salmon
1994,3,A-Y-K Region,Z,,2185066,440,pink_salmon
1994,3,A-Y-K Region,Z,18292,122556,450,chum_salmon
1994,4,Westward Region,F,,80,420,sockeye_salmon
1994,4,Westward Region,F,,2960,440,pink_salmon
1994,4,Westward Region,K,22576,315000,410,chinook_salmon
1994,4,Westward Region,K,2877089,14336910,420,sockeye_salmon
1994,4,Westward Region,K,296325,2575522,430,coho_salmon
1994,4,Westward Region,K,8162564,31116298,440,pink_salmon
1994,4,Westward Region,K,738851,5490704,450,chum_salmon
1994,4,Westward Region,L,3903,71620,410,chinook_salmon
1994,4,Westward Region,L,1609834,10091402,420,sockeye_salmon
1994,4,Westward Region,L,237101,1996320,430,coho_salmon
1994,4,Westward Region,L,431049,1494604,440,pink_salmon
1994,4,Westward Region,L,226755,1627574,450,chum_salmon
1994,4,Westward Region,M,28121,517465,410,chinook_salmon
1994,4,Westward Region,M,4874336,26804570,420,sockeye_salmon
1994,4,Westward Region,M,493605,4047681,430,coho_salmon
1994,4,Westward Region,M,10228805,34283772,440,pink_salmon
1994,4,Westward Region,M,2263438,15148444,450,chum_salmon
1995,1,Southeastern Region,A,36437,563215,410,chinook_salmon
1995,1,Southeastern Region,A,374950,2259689,420,sockeye_salmon
1995,1,Southeastern Region,A,1024283,8511906,430,coho_salmon
1995,1,Southeastern Region,A,1284764,4420733,440,pink_salmon
1995,1,Southeastern Region,A,1492531,12818407,450,chum_salmon
1995,1,Southeastern Region,B,18962,351393,410,chinook_salmon
1995,1,Southeastern Region,B,1030594,5881698,420,sockeye_salmon
1995,1,Southeastern Region,B,753397,5606605,430,coho_salmon
1995,1,Southeastern Region,B,39479327,124850223,440,pink_salmon
1995,1,Southeastern Region,B,3964732,34265856,450,chum_salmon
1995,1,Southeastern Region,C,19682,283245.5,410,chinook_salmon
1995,1,Southeastern Region,C,344558,2063511,420,sockeye_salmon
1995,1,Southeastern Region,C,396874,3111115,430,coho_salmon
1995,1,Southeastern Region,C,3827093,12446983,440,pink_salmon
1995,1,Southeastern Region,C,851077,7425940,450,chum_salmon
1995,1,Southeastern Region,D,138332,2326342,410,chinook_salmon
1995,1,Southeastern Region,D,45091,188162,420,sockeye_salmon
1995,1,Southeastern Region,D,1171124,8319951,430,coho_salmon
1995,1,Southeastern Region,D,3374322,11018520,440,pink_salmon
1995,1,Southeastern Region,D,4917353,37103768,450,chum_salmon
1995,2,Central Region,E,68783,1651624,410,chinook_salmon
1995,2,Central Region,E,1523464,8752852,420,sockeye_salmon
1995,2,Central Region,E,965017,9031972,430,coho_salmon
1995,2,Central Region,E,16065231,57283931,440,pink_salmon
1995,2,Central Region,E,758545,5958476,450,chum_salmon
1995,2,Central Region,H,20199,516458,410,chinook_salmon
1995,2,Central Region,H,3199853,17829363,420,sockeye_salmon
1995,2,Central Region,H,464256,3003913,430,coho_salmon
1995,2,Central Region,H,2982152,8730210,440,pink_salmon
1995,2,Central Region,H,546208,3899840,450,chum_salmon
1995,2,Central Region,T,99388,1964579,410,chinook_salmon
1995,2,Central Region,T,44268809,243531820,420,sockeye_salmon
1995,2,Central Region,T,49444,329841,430,coho_salmon
1995,2,Central Region,T,471,1674,440,pink_salmon
1995,2,Central Region,T,979880,6215842,450,chum_salmon
1995,3,A-Y-K Region,W,73353,1270897,410,chinook_salmon
1995,3,A-Y-K Region,W,200037,1374448,420,sockeye_salmon
1995,3,A-Y-K Region,W,562159,4016219,430,coho_salmon
1995,3,A-Y-K Region,W,,1178,440,pink_salmon
1995,3,A-Y-K Region,W,723453,4986221,450,chum_salmon
1995,3,A-Y-K Region,X,,93,410,chinook_salmon
1995,3,A-Y-K Region,X,,2330903,450,chum_salmon
1995,3,A-Y-K Region,Y,121577,2614537,410,chinook_salmon
1995,3,A-Y-K Region,Y,40360,278336,430,coho_salmon
1995,3,A-Y-K Region,Y,405470,2836139,450,chum_salmon
1995,3,A-Y-K Region,Z,8860,174771,410,chinook_salmon
1995,3,A-Y-K Region,Z,128,920,420,sockeye_salmon
1995,3,A-Y-K Region,Z,47862,356190,430,coho_salmon
1995,3,A-Y-K Region,Z,,198121,440,pink_salmon
1995,3,A-Y-K Region,Z,42898,290445,450,chum_salmon
1995,4,Westward Region,K,18704,257744,410,chinook_salmon
1995,4,Westward Region,K,4487568,22927672,420,sockeye_salmon
1995,4,Westward Region,K,307795,2473082,430,coho_salmon
1995,4,Westward Region,K,42849294,150391978,440,pink_salmon
1995,4,Westward Region,K,1522786,11412277,450,chum_salmon
1995,4,Westward Region,L,5493,111187,410,chinook_salmon
1995,4,Westward Region,L,1715022,11464647,420,sockeye_salmon
1995,4,Westward Region,L,281518,2062086,430,coho_salmon
1995,4,Westward Region,L,2057998,7350386,440,pink_salmon
1995,4,Westward Region,L,380954,2814987,450,chum_salmon
1995,4,Westward Region,M,24649,487754,410,chinook_salmon
1995,4,Westward Region,M,6269111,33868353,420,sockeye_salmon
1995,4,Westward Region,M,396325,2642559,430,coho_salmon
1995,4,Westward Region,M,16314764,58730779,440,pink_salmon
1995,4,Westward Region,M,1814361,12697168,450,chum_salmon
1996,1,Southeastern Region,A,35325,558338,410,chinook_salmon
1996,1,Southeastern Region,A,598704,4118564,420,sockeye_salmon
1996,1,Southeastern Region,A,935601,7068797,430,coho_salmon
1996,1,Southeastern Region,A,3382147,10413686,440,pink_salmon
1996,1,Southeastern Region,A,3022305,27790805,450,chum_salmon
1996,1,Southeastern Region,B,13070,222461,410,chinook_salmon
1996,1,Southeastern Region,B,1640271,10186413,420,sockeye_salmon
1996,1,Southeastern Region,B,755371,5397830.8,430,coho_salmon
1996,1,Southeastern Region,B,52041714,154698965,440,pink_salmon
1996,1,Southeastern Region,B,5050543,47854296,450,chum_salmon
1996,1,Southeastern Region,C,19068,304104,410,chinook_salmon
1996,1,Southeastern Region,C,499327,3380464,420,sockeye_salmon
1996,1,Southeastern Region,C,450512,3365592,430,coho_salmon
1996,1,Southeastern Region,C,5842445,17983154,440,pink_salmon
1996,1,Southeastern Region,C,1049422,10341495,450,chum_salmon
1996,1,Southeastern Region,D,151563,2655325,410,chinook_salmon
1996,1,Southeastern Region,D,61546,244792,420,sockeye_salmon
1996,1,Southeastern Region,D,1007426,6839487,430,coho_salmon
1996,1,Southeastern Region,D,3353878,10772546,440,pink_salmon
1996,1,Southeastern Region,D,6696542,60062057,450,chum_salmon
1996,2,Central Region,E,58657,1396594,410,chinook_salmon
1996,2,Central Region,E,3000602,19061506,420,sockeye_salmon
1996,2,Central Region,E,459319,3945315,430,coho_salmon
1996,2,Central Region,E,26048812,93350341,440,pink_salmon
1996,2,Central Region,E,2103559,18208774,450,chum_salmon
1996,2,Central Region,H,15496,424759,410,chinook_salmon
1996,2,Central Region,H,4328181,26820447,420,sockeye_salmon
1996,2,Central Region,H,334478,2099658,430,coho_salmon
1996,2,Central Region,H,695764,2176716,440,pink_salmon
1996,2,Central Region,H,160599,1220980,450,chum_salmon
1996,2,Central Region,T,86607,1480005,410,chinook_salmon
1996,2,Central Region,T,29592257,185946261,420,sockeye_salmon
1996,2,Central Region,T,125344,1081097,430,coho_salmon
1996,2,Central Region,T,37629,131251,440,pink_salmon
1996,2,Central Region,T,826631,5686221,450,chum_salmon
1996,3,A-Y-K Region,W,22760,357083,410,chinook_salmon
1996,3,A-Y-K Region,W,122522,880272,420,sockeye_salmon
1996,3,A-Y-K Region,W,1101633,8779650,430,coho_salmon
1996,3,A-Y-K Region,W,1682,6400,440,pink_salmon
1996,3,A-Y-K Region,W,295760,2141522,450,chum_salmon
1996,3,A-Y-K Region,X,,51,410,chinook_salmon
1996,3,A-Y-K Region,X,,639624,450,chum_salmon
1996,3,A-Y-K Region,Y,89567,1838532,410,chinook_salmon
1996,3,A-Y-K Region,Y,50407,385836,430,coho_salmon
1996,3,A-Y-K Region,Y,198265,1511375,450,chum_salmon
1996,3,A-Y-K Region,Z,4999,96141,410,chinook_salmon
1996,3,A-Y-K Region,Z,,8,420,sockeye_salmon
1996,3,A-Y-K Region,Z,70458,593410,430,coho_salmon
1996,3,A-Y-K Region,Z,,1196570,440,pink_salmon
1996,3,A-Y-K Region,Z,10833,86009,450,chum_salmon
1996,4,Westward Region,F,,50,440,pink_salmon
1996,4,Westward Region,K,13071,178538,410,chinook_salmon
1996,4,Westward Region,K,4968954,28232862,420,sockeye_salmon
1996,4,Westward Region,K,201836,1646722,430,coho_salmon
1996,4,Westward Region,K,3486930,12064961,440,pink_salmon
1996,4,Westward Region,K,543729,4440653,450,chum_salmon
1996,4,Westward Region,L,3145,62603,410,chinook_salmon
1996,4,Westward Region,L,1958393,14902745,420,sockeye_salmon
1996,4,Westward Region,L,193246,1485947,430,coho_salmon
1996,4,Westward Region,L,189068,536218,440,pink_salmon
1996,4,Westward Region,L,120891,779840,450,chum_salmon
1996,4,Westward Region,M,10025,171161,410,chinook_salmon
1996,4,Westward Region,M,3439893,20698129,420,sockeye_salmon
1996,4,Westward Region,M,438032,3217159,430,coho_salmon
1996,4,Westward Region,M,2242355,7315995,440,pink_salmon
1996,4,Westward Region,M,843832,6205145,450,chum_salmon
1997,1,Southeastern Region,A,31895,528468,410,chinook_salmon
1997,1,Southeastern Region,A,409021,2637484,420,sockeye_salmon
1997,1,Southeastern Region,A,570374,4778117,430,coho_salmon
1997,1,Southeastern Region,A,6378258,25059253,440,pink_salmon
1997,1,Southeastern Region,A,1794357,17082708,450,chum_salmon
1997,1,Southeastern Region,B,26615,443544,410,chinook_salmon
1997,1,Southeastern Region,B,1660126,10189959,420,sockeye_salmon
1997,1,Southeastern Region,B,392053,2905173,430,coho_salmon
1997,1,Southeastern Region,B,9854627,38492469,440,pink_salmon
1997,1,Southeastern Region,B,4663092,41734337,450,chum_salmon
1997,1,Southeastern Region,C,19578,316855,410,chinook_salmon
1997,1,Southeastern Region,C,360498,2352963,420,sockeye_salmon
1997,1,Southeastern Region,C,159246,1135247,430,coho_salmon
1997,1,Southeastern Region,C,7044507,26305936,440,pink_salmon
1997,1,Southeastern Region,C,1059830,9899438,450,chum_salmon
1997,1,Southeastern Region,D,220520,3847353,410,chinook_salmon
1997,1,Southeastern Region,D,47751,245382,420,sockeye_salmon
1997,1,Southeastern Region,D,852751,5592068,430,coho_salmon
1997,1,Southeastern Region,D,5697832,21585664,440,pink_salmon
1997,1,Southeastern Region,D,4271859,37316283,450,chum_salmon
1997,2,Central Region,E,53728,1219320,410,chinook_salmon
1997,2,Central Region,E,4134816,26196727,420,sockeye_salmon
1997,2,Central Region,E,83116,637494,430,coho_salmon
1997,2,Central Region,E,25824543,96852203,440,pink_salmon
1997,2,Central Region,E,2227193,19181934,450,chum_salmon
1997,2,Central Region,H,14559,384069,410,chinook_salmon
1997,2,Central Region,H,4419046,28512811,420,sockeye_salmon
1997,2,Central Region,H,160846,1030653,430,coho_salmon
1997,2,Central Region,H,2885557,8911979,440,pink_salmon
1997,2,Central Region,H,110021,806605,450,chum_salmon
1997,2,Central Region,T,76838,1262136,410,chinook_salmon
1997,2,Central Region,T,12159264,72707994,420,sockeye_salmon
1997,2,Central Region,T,50463,366466,430,coho_salmon
1997,2,Central Region,T,110,372,440,pink_salmon
1997,2,Central Region,T,317606,2011244,450,chum_salmon
1997,3,A-Y-K Region,W,48304,781820,410,chinook_salmon
1997,3,A-Y-K Region,W,123532,876230,420,sockeye_salmon
1997,3,A-Y-K Region,W,167579,1262161,430,coho_salmon
1997,3,A-Y-K Region,W,10,27,440,pink_salmon
1997,3,A-Y-K Region,W,67980,492391,450,chum_salmon
1997,3,A-Y-K Region,X,,649,410,chinook_salmon
1997,3,A-Y-K Region,X,,1141741,450,chum_salmon
1997,3,A-Y-K Region,Y,106909,2248638,410,chinook_salmon
1997,3,A-Y-K Region,Y,34550,250254,430,coho_salmon
1997,3,A-Y-K Region,Y,130532,960550,450,chum_salmon
1997,3,A-Y-K Region,Z,12573,224842,410,chinook_salmon
1997,3,A-Y-K Region,Z,161,1095,420,sockeye_salmon
1997,3,A-Y-K Region,Z,32284,234986,430,coho_salmon
1997,3,A-Y-K Region,Z,,50,440,pink_salmon
1997,3,A-Y-K Region,Z,34103,253006,450,chum_salmon
1997,4,Westward Region,K,18735,186903,410,chinook_salmon
1997,4,Westward Region,K,2504101,13151938,420,sockeye_salmon
1997,4,Westward Region,K,381096,3037092,430,coho_salmon
1997,4,Westward Region,K,11035029,37273076,440,pink_salmon
1997,4,Westward Region,K,520266,4159030,450,chum_salmon
1997,4,Westward Region,L,3113,47955,410,chinook_salmon
1997,4,Westward Region,L,759048,4786589,420,sockeye_salmon
1997,4,Westward Region,L,,756509,430,coho_salmon
1997,4,Westward Region,L,,2784333,440,pink_salmon
1997,4,Westward Region,L,,1196999,450,chum_salmon
1997,4,Westward Region,M,17547,284602,410,chinook_salmon
1997,4,Westward Region,M,4413145,25256110,420,sockeye_salmon
1997,4,Westward Region,M,207218,1542889,430,coho_salmon
1997,4,Westward Region,M,2354627,7346920,440,pink_salmon
1997,4,Westward Region,M,703634,4868452,450,chum_salmon
1998,1,Southeastern Region,A,33562,553335,410,chinook_salmon
1998,1,Southeastern Region,A,342935,2133181,420,sockeye_salmon
1998,1,Southeastern Region,A,621637,5165013,430,coho_salmon
1998,1,Southeastern Region,A,3471269,11852705,440,pink_salmon
1998,1,Southeastern Region,A,1469067,13226139,450,chum_salmon
1998,1,Southeastern Region,B,31137,570876,410,chinook_salmon
1998,1,Southeastern Region,B,786356,4788085,420,sockeye_salmon
1998,1,Southeastern Region,B,677096,5243002,430,coho_salmon
1998,1,Southeastern Region,B,21589600,74291714,440,pink_salmon
1998,1,Southeastern Region,B,7197003,67074693,450,chum_salmon
1998,1,Southeastern Region,C,12024,191904,410,chinook_salmon
1998,1,Southeastern Region,C,186900,1165211,420,sockeye_salmon
1998,1,Southeastern Region,C,548174,4570743,430,coho_salmon
1998,1,Southeastern Region,C,7833285,26715161,440,pink_salmon
1998,1,Southeastern Region,C,1599217,13931265,450,chum_salmon
1998,1,Southeastern Region,D,159319,2717322,410,chinook_salmon
1998,1,Southeastern Region,D,59130,227393,420,sockeye_salmon
1998,1,Southeastern Region,D,1142173,8326976,430,coho_salmon
1998,1,Southeastern Region,D,9641248,34548656,440,pink_salmon
1998,1,Southeastern Region,D,5429998,44608333,450,chum_salmon
1998,2,Central Region,E,72346,1624750,410,chinook_salmon
1998,2,Central Region,E,1717275,10375762,420,sockeye_salmon
1998,2,Central Region,E,174568,1488255,430,coho_salmon
1998,2,Central Region,E,28384434,104210600,440,pink_salmon
1998,2,Central Region,E,1247206,10230719,450,chum_salmon
1998,2,Central Region,H,9198,198993,410,chinook_salmon
1998,2,Central Region,H,1471904,7841193,420,sockeye_salmon
1998,2,Central Region,H,168012,1164153,430,coho_salmon
1998,2,Central Region,H,2011007,6637809,440,pink_salmon
1998,2,Central Region,H,101534,738508,450,chum_salmon
1998,2,Central Region,T,135816,2273356,410,chinook_salmon
1998,2,Central Region,T,10038228,57685536,420,sockeye_salmon
1998,2,Central Region,T,125863,1048224,430,coho_salmon
1998,2,Central Region,T,25445,84184,440,pink_salmon
1998,2,Central Region,T,395788,2461597,450,chum_salmon
1998,3,A-Y-K Region,W,44402,632146,410,chinook_salmon
1998,3,A-Y-K Region,W,130074,877975,420,sockeye_salmon
1998,3,A-Y-K Region,W,312517,2427215,430,coho_salmon
1998,3,A-Y-K Region,W,2720,10421,440,pink_salmon
1998,3,A-Y-K Region,W,268199,1840384,450,chum_salmon
1998,3,A-Y-K Region,X,,2971,410,chinook_salmon
1998,3,A-Y-K Region,X,,447256,450,chum_salmon
1998,3,A-Y-K Region,Y,42231,763382,410,chinook_salmon
1998,3,A-Y-K Region,Y,,9,430,coho_salmon
1998,3,A-Y-K Region,Y,28163,188973,450,chum_salmon
1998,3,A-Y-K Region,Z,7429,127831,410,chinook_salmon
1998,3,A-Y-K Region,Z,,43,420,sockeye_salmon
1998,3,A-Y-K Region,Z,29623,232705,430,coho_salmon
1998,3,A-Y-K Region,Z,,1330624,440,pink_salmon
1998,3,A-Y-K Region,Z,16334,106732,450,chum_salmon
1998,4,Westward Region,K,17349,249285,410,chinook_salmon
1998,4,Westward Region,K,3623057,17524143,420,sockeye_salmon
1998,4,Westward Region,K,425152,3593237,430,coho_salmon
1998,4,Westward Region,K,22062465,81767413,440,pink_salmon
1998,4,Westward Region,K,316107,2464470,450,chum_salmon
